filename,title,authors,series,url,Category
9780008696924_d4e51c56-cf40-41a3-90c7-86179fbea2bb.jpg,My First Little Library,HarperCollins Children’s Books,,https://harpercollins.com/products/my-first-little-library,Board Books
9780547632322_c313e1aa-141b-4e13-9334-3a98a79a5531.jpg,Curious Baby: Everyday Shapes Puzzle Book,H. A. Rey,Curious Baby,https://harpercollins.com/products/curious-baby-everyday-shapes-puzzle-book-h-a-rey-1,Board Books
9780544817319_53e8b608-3867-4cc8-b3de-eac545bdc40f.jpg,Hermanas/Sisters Bilingual Board Book,David McPhail,,https://harpercollins.com/products/hermanassisters-bilingual-board-book-david-mcphail,Board Books
9780688009069_da65fcea-0c86-4a92-88d4-868db817c1a0.jpg,"Ten, Nine, Eight",Molly Bang,,https://harpercollins.com/products/ten-nine-eight-molly-bangmolly-bang,Picture Books
9780688009069_da65fcea-0c86-4a92-88d4-868db817c1a0.jpg,"Ten, Nine, Eight",Molly Bang,,https://harpercollins.com/products/ten-nine-eight-molly-bangmolly-bang,Board Books
9781328770042_ac3e15c4-f491-458f-83e6-3c6110ea18b9.jpg,"Go to Sleep, Little Farm Lap Board Book","Mary Lyn Ray, Christopher Silas Neal",,https://harpercollins.com/products/go-to-sleep-little-farm-lap-board-book-mary-lyn-ray-1,Picture Books
9781328770042_ac3e15c4-f491-458f-83e6-3c6110ea18b9.jpg,"Go to Sleep, Little Farm Lap Board Book","Mary Lyn Ray, Christopher Silas Neal",,https://harpercollins.com/products/go-to-sleep-little-farm-lap-board-book-mary-lyn-ray-1,Board Books
9780062868459.jpg,Pete the Kitty and the Unicorn's Missing Colors,"James Dean, Kimberly Dean",,https://harpercollins.com/products/pete-the-kitty-and-the-unicorns-missing-colors-james-deankimberly-dean,Beginning Readers
9780062313379.jpg,My Favorite Spooky Stories Box Set,Various,,https://harpercollins.com/products/my-favorite-spooky-stories-box-set-various,Beginning Readers
9780064441469_a62d2e84-2868-4c2d-96a4-97f2896b101e.jpg,Morris the Moose,B. Wiseman,,https://harpercollins.com/products/morris-the-moose-b-wiseman,Beginning Readers
9780063067028_eb7bb9e8-38fd-4953-9cea-727245f62c8d.jpg,Biscuit's Big Word Book in English and Spanish Board Book,"Alyssa Satin Capucilli, Pat Schories, Isabel C. Mendoza",Biscuit,https://harpercollins.com/products/biscuits-big-word-book-in-english-and-spanish-board-book-alyssa-satin-capucilli,Beginning Readers
9780062947949.jpg,Sparkleton #2: The Glitter Parade,"Calliope Glass, Hollie Mengert",Sparkleton #2,https://harpercollins.com/products/sparkleton-2-the-glitter-parade-calliope-glass,Beginning Readers
9780062279163_95d48f85-4327-44c1-b6e0-b5b0d2c6ad6a.jpg,Clark the Shark: Too Many Treats,"Bruce Hale, Guy Francis",Clark the Shark,https://harpercollins.com/products/clark-the-shark-too-many-treats-bruce-hale,Beginning Readers
9780061478253_3e3a76cb-9ae4-40a6-b5ab-a9edec5b4fb1.jpg,Little Critter 12-Book Phonics Fun!,Mercer Mayer,,https://harpercollins.com/products/little-critter-12-book-phonics-fun-mercer-mayer,Beginning Readers
9780060546618.jpg,Mittens,"Lola M. Schaefer, Susan Kathleen Hartung",,https://harpercollins.com/products/mittens-lola-m-schaefer,Beginning Readers
9780064441346.jpg,Clara and the Bookwagon,"Nancy Smiler Levinson, Carolyn Croll",,https://harpercollins.com/products/clara-and-the-bookwagon-nancy-smiler-levinson,Beginning Readers
9780062294180.jpg,Splat the Cat: I Scream for Ice Cream,Rob Scotton,Splat the Cat,https://harpercollins.com/products/splat-the-cat-i-scream-for-ice-cream-rob-scotton,Beginning Readers
9780061928857.jpg,Pinkalicious: School Rules!,Victoria Kann,Pinkalicious,https://harpercollins.com/products/pinkalicious-school-rules-victoria-kann,Beginning Readers
9780063208056_166d6922-c6a9-4e1e-acd7-bbfd795a9c1d.jpg,Gigi and Ojiji,Melissa Iwai,,https://harpercollins.com/products/gigi-and-ojiji-melissa-iwai,Beginning Readers
9780358539377.jpg,Tacos Today,Raúl the Third,,https://harpercollins.com/products/tacos-today-raul-the-third,Beginning Readers
9780062989574.jpg,I Want to Be an Engineer,"Laura Driscoll, Catalina Echeverri",,https://harpercollins.com/products/i-want-to-be-an-engineer-laura-driscoll,Beginning Readers
9780062436207.jpg,Biscuit's Snow Day Race,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuits-snow-day-race-alyssa-satin-capucilli,Beginning Readers
9780062303820_8297f1c4-e719-4078-831f-652c42b7c62a.jpg,Pete the Cat and the Bad Banana,"James Dean, Kimberly Dean",Pete the Cat,https://harpercollins.com/products/pete-the-cat-and-the-bad-banana-james-deankimberly-dean,Beginning Readers
9780395510070_728f20be-fda9-4370-9558-b30c99d75289.jpg,It Wasn't My Fault,"Helen Lester, Lynn Munsinger",,https://harpercollins.com/products/it-wasnt-my-fault-helen-lester,Beginning Readers
9780062313300.jpg,After the Dinosaurs 3-Book Box Set,"Charlotte Lewis Brown, Phil Wilson",,https://harpercollins.com/products/after-the-dinosaurs-3-book-box-set-charlotte-lewis-brown,Beginning Readers
9780062187796.jpg,Pinkalicious and the Pinkatastic Zoo Day,Victoria Kann,,https://harpercollins.com/products/pinkalicious-and-the-pinkatastic-zoo-day-victoria-kann,Beginning Readers
9780063041202_e37ae234-f399-4ada-9f6e-1ce30e15fd46.jpg,Biscuit’s Christmas Storybook Favorites,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuits-christmas-storybook-favorites-alyssa-satin-capucilli,Beginning Readers
9780152048655_ea94b874-5baa-4ad7-944a-8d60f1f13321.jpg,Daniel's Pet,"Alma Flor Ada, G. Brian Karas",,https://harpercollins.com/products/daniels-pet-alma-flor-ada,Beginning Readers
9780544582323_5769d109-640c-4d9f-be62-99e77ee4a062.jpg,Mr. Putter & Tabby Turn the Page,"Cynthia Rylant, Arthur Howard",,https://harpercollins.com/products/mr-putter-tabby-turn-the-page-cynthia-rylant,Beginning Readers
9780395446126.jpg,The Z Was Zapped,Chris Van Allsburg,,https://harpercollins.com/products/the-z-was-zapped-chris-van-allsburg,Beginning Readers
9780152048495_ba295e86-2148-491c-9db1-ef692c0a1f4f.jpg,Rip's Secret Spot,"Kristi T. Butler, Joe Cepeda",,https://harpercollins.com/products/rips-secret-spot-kristi-t-butler,Beginning Readers
9780062219114.jpg,Charlie the Ranch Dog: Charlie's Snow Day,"Ree Drummond, Diane deGroat",Charlie the Ranch Dog,https://harpercollins.com/products/charlie-the-ranch-dog-charlies-snow-day-ree-drummond,Beginning Readers
9780062950444_afe40eef-9656-4a53-97c0-2f58d03ec17c.jpg,Molly of Denali: Berry Itchy Day,WGBH Kids,Molly of Denali,https://harpercollins.com/products/molly-of-denali-berry-itchy-day-wgbh-kids,Beginning Readers
9780688070458_a72183b8-ec2e-46ba-a113-61c3e9cc10ed.jpg,Chicken Little,Steven Kellogg,,https://harpercollins.com/products/chicken-little-steven-kellogg,Beginning Readers
9780063359246_fb241971-8f15-4114-bb24-86d2f13317f6.jpg,Training Day,Raúl the Third,,https://harpercollins.com/products/training-day-raul-the-third,Beginning Readers
9780061989377.jpg,Marley: Farm Dog,"John Grogan, Richard Cowdrey",Marley,https://harpercollins.com/products/marley-farm-dog-john-grogan,Beginning Readers
9780064443180_46586a2f-db02-435c-a40b-64c9c6789f56.jpg,"Bravo, Amelia Bedelia!","Herman Parish, Lynn Sweat",,https://harpercollins.com/products/bravo-amelia-bedelia-herman-parish,Beginning Readers
9780061358418_4a479d6f-5da7-41f6-b2e7-607a819b1412.jpg,Dizzy Dinosaurs,"Lee Bennett Hopkins, Barry Gott",,https://harpercollins.com/products/dizzy-dinosaurs-lee-bennett-hopkins,Beginning Readers
9780060080921.jpg,"Good Driving, Amelia Bedelia","Herman Parish, Lynn Sweat",,https://harpercollins.com/products/good-driving-amelia-bedelia-herman-parish,Beginning Readers
9780063162129.jpg,Trash Truck: Meet Hank,Netflix,Trash Truck,https://harpercollins.com/products/trash-truck-meet-hank-netflix,Beginning Readers
9780062081971.jpg,Penny and Her Song,Kevin Henkes,,https://harpercollins.com/products/penny-and-her-song-kevin-henkes,Beginning Readers
9780062236968.jpg,Biscuit Feeds the Pets,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-feeds-the-pets-alyssa-satin-capucilli,Beginning Readers
9780064440141_93822569-e2a8-4329-98c6-d6ed82606826.jpg,Father Bear Comes Home,"Else Holmelund Minarik, Maurice Sendak",,https://harpercollins.com/products/father-bear-comes-home-else-holmelund-minarik,Beginning Readers
9780062989642_e83bc018-796a-4b0b-92f1-ba0cb21db0c6.jpg,I Want to Be a Scientist,"Laura Driscoll, Catalina Echeverri",,https://harpercollins.com/products/i-want-to-be-a-scientist-laura-driscoll,Beginning Readers
9780062110695.jpg,Pete the Cat: Pete's Big Lunch,"James Dean, Kimberly Dean",Pete the Cat,https://harpercollins.com/products/pete-the-cat-petes-big-lunch-james-deankimberly-dean,Beginning Readers
9780062697059_dc2c8227-ab9c-47b5-a6bb-f79a9e3eb6c6.jpg,Splat the Cat Gets a Job!,Rob Scotton,,https://harpercollins.com/products/splat-the-cat-gets-a-job-rob-scotton,Beginning Readers
9780063095922.jpg,Pete the Cat Plays Hide-and-Seek,"James Dean, Kimberly Dean",Pete the Cat,https://harpercollins.com/products/pete-the-cat-plays-hide-and-seek-james-deankimberly-dean,Beginning Readers
9780062910066_03f36c07-c693-4dff-bc15-d0a419a0906c.jpg,Biscuit and Friends: A Day at the Aquarium,"Alyssa Satin Capucilli, Pat Schories",Biscuit and Friends,https://harpercollins.com/products/biscuit-and-friends-a-day-at-the-aquarium-alyssa-satin-capucilli,Beginning Readers
9780063425873_04fe0ef1-5c62-4fc3-98d2-7d5c0485a53f.jpg,The Food Group: The Bad Seed and Friends Reading Collection 3-Book Slipcase,"Jory John, Pete Oswald",The Food Group,https://harpercollins.com/products/the-food-group-the-bad-seed-and-friends-reading-collection-3-book-slipcase-jory-john,Beginning Readers
9780062688262_f1789b39-7257-42c3-8c37-c32e3291c111.jpg,Biscuit's Neighborhood,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuits-neighborhood-alyssa-satin-capucilli,Beginning Readers
9780062432612.jpg,I Want to Be a Veterinarian,"Laura Driscoll, Catalina Echeverri",,https://harpercollins.com/products/i-want-to-be-a-veterinarian-laura-driscoll,Beginning Readers
9780062334169.jpg,Amelia Bedelia Chapter Book #10: Amelia Bedelia Ties the Knot,"Herman Parish, Lynne Avril",Amelia Bedelia Chapter Book #10,https://harpercollins.com/products/amelia-bedelia-chapter-book-10-amelia-bedelia-ties-the-knot-herman-parish,Beginning Readers
9780062989628_8ee23534-2fcf-4ebd-9f32-439f8f9bb330.jpg,I Want to Be a Firefighter,"Laura Driscoll, Catalina Echeverri",,https://harpercollins.com/products/i-want-to-be-a-firefighter-laura-driscoll,Beginning Readers
9780060527648.jpg,How to Drive Your Sister Crazy,"Diane Z. Shore, Laura Rankin",,https://harpercollins.com/products/how-to-drive-your-sister-crazy-diane-z-shore,Beginning Readers
9780062443564_423a92a6-1602-4961-88d1-f900b3a11d74.jpg,Amelia Bedelia 5-Book I Can Read Box Set #1: Amelia Bedelia Hit the Books,"Peggy Parish, Fritz Siebel, Barbara Siebel Thomas",Amelia Bedelia 5-Book I Can Read Box Set #1,https://harpercollins.com/products/amelia-bedelia-5-book-i-can-read-box-set-1-amelia-bedelia-hit-the-books-peggy-parish,Beginning Readers
9780547438887_d3767bef-e8e4-4b9a-9d60-ec2455b96946.jpg,Curious George Dinosaur Tracks (CGTV Reader),H. A. Rey,,https://harpercollins.com/products/curious-george-dinosaur-tracks-cgtv-reader-h-a-rey,Beginning Readers
9780618723973.jpg,Curious George The Dog Show,H. A. Rey,,https://harpercollins.com/products/curious-george-the-dog-show-h-a-rey,Beginning Readers
9780064442565_6bddb4a7-acd8-4b27-a7b4-f8e843cbd116.jpg,Dinosaur Hunter,"Elaine Marie Alphin, Don Bolognese",,https://harpercollins.com/products/dinosaur-hunter-elaine-marie-alphin,Beginning Readers
9780152063665_33b1a163-9859-4734-b261-db3a65a236e3.jpg,Mr. Putter & Tabby See the Stars,"Cynthia Rylant, Arthur Howard",,https://harpercollins.com/products/mr-putter-tabby-see-the-stars-cynthia-rylant,Beginning Readers
9780064436441_9bf46a90-a1a0-436c-9594-a7bc0cca786d.jpg,black is brown is tan,"Arnold Adoff, Emily Arnold McCully",,https://harpercollins.com/products/black-is-brown-is-tan-arnold-adoff,Beginning Readers
9780152048440_2dd5cc37-671b-44a0-bd17-51183a0c1d5d.jpg,Where Do Frogs Come From?,Alex Vern,,https://harpercollins.com/products/where-do-frogs-come-from-alex-vern,Beginning Readers
9780544611139.jpg,Frankie,Mary Sullivan,,https://harpercollins.com/products/frankie-mary-sullivan,Beginning Readers
9780061882647_e804f0b8-a931-450b-819f-73caabfea0a9.jpg,Fancy Nancy: Spectacular Spectacles,"Jane O'Connor, Robin Preiss Glasser",Fancy Nancy,https://harpercollins.com/products/fancy-nancy-spectacular-spectacles-jane-oconnor,Beginning Readers
9780547331928_191e79a4-6df1-4ade-b3d6-047b064e8539.jpg,Dodsworth in Paris (Reader),Tim Egan,,https://harpercollins.com/products/dodsworth-in-paris-reader-tim-egan-1,Beginning Readers
9780547331928_191e79a4-6df1-4ade-b3d6-047b064e8539.jpg,Dodsworth in Paris (Reader),Tim Egan,,https://harpercollins.com/products/dodsworth-in-paris-reader-tim-egan-1,Beginning Readers
9780547331928_191e79a4-6df1-4ade-b3d6-047b064e8539.jpg,Dodsworth in Paris (Reader),Tim Egan,,https://harpercollins.com/products/dodsworth-in-paris-reader-tim-egan-1,Picture Books
9780547331928_f4acc88b-1a96-48c6-b312-ea8e6ac18b3a.jpg,Dodsworth in Paris (Reader),Tim Egan,,https://harpercollins.com/products/dodsworth-in-paris-reader-tim-egan,Beginning Readers
9780547331928_f4acc88b-1a96-48c6-b312-ea8e6ac18b3a.jpg,Dodsworth in Paris (Reader),Tim Egan,,https://harpercollins.com/products/dodsworth-in-paris-reader-tim-egan,Beginning Readers
9780547331928_f4acc88b-1a96-48c6-b312-ea8e6ac18b3a.jpg,Dodsworth in Paris (Reader),Tim Egan,,https://harpercollins.com/products/dodsworth-in-paris-reader-tim-egan,Picture Books
9780061958229_1b1365ba-e1a0-4a82-abc4-c66dc155997e.jpg,Everything Goes: Henry on Wheels,"Brian Biggs, Simon Abbott",Everything Goes,https://harpercollins.com/products/everything-goes-henry-on-wheels-brian-biggs,Beginning Readers
9780061733055.jpg,Mia and the Daisy Dance,"Robin Farley, Olga Ivanov, Aleksey Ivanov",,https://harpercollins.com/products/mia-and-the-daisy-dance-robin-farley,Beginning Readers
9780063204423.jpg,"Love, Diana: Boris the School Bully","PocketWatch, Inc.","Love, Diana",https://harpercollins.com/products/love-diana-boris-the-school-bully,Beginning Readers
9780152059613_3a82b22c-8936-4089-9543-ad8c3e3d3fbf.jpg,Sometimes/Algunas veces,Keith Baker,,https://harpercollins.com/products/sometimesalgunas-veces-keith-baker,Beginning Readers
9780063013339_b15865ee-ca67-4b89-a1d7-646bfd926c92.jpg,Amelia Bedelia Storybook Favorites #2 (Classic),"Herman Parish, Lynn Sweat",,https://harpercollins.com/products/amelia-bedelia-storybook-favorites-2-classic-herman-parish,Beginning Readers
9780618737598_3d05996b-baca-4b78-8506-f19fb940a824.jpg,Curious George Cleans Up,H. A. Rey,,https://harpercollins.com/products/curious-george-cleans-up-h-a-rey,Beginning Readers
9780063318557_f4df8489-560f-43bd-9ae3-dcf499112c61.jpg,Project Mercury,Ronald L. Smith,,https://harpercollins.com/products/project-mercury-ronald-l-smith,Middle Grade Readers
9780062967022_e9ebc596-677f-44c4-bf11-9904775f489f.jpg,Bravelands: Thunder on the Plains #2: Breakers of the Code,Erin Hunter,Bravelands,https://harpercollins.com/products/bravelands-thunder-on-the-plains-2-breakers-of-the-code-erin-hunter,Middle Grade Readers
9780063256613.jpg,The Shape of Lost Things,Sarah Everett,,https://harpercollins.com/products/the-shape-of-lost-things-sarah-everett,Middle Grade Readers
9780063337411.jpg,We Are Not Alone,Katryn Bury,,https://harpercollins.com/products/we-are-not-alone-katryn-bury,Middle Grade Readers
9780063309210.jpg,Playing Through the Turnaround,Mylisa Larsen,,https://harpercollins.com/products/playing-through-the-turnaround-mylisa-larsen,Middle Grade Readers
9780063213104_777b29db-97ed-43cf-99b5-db2e535596dd.jpg,What Happened to Rachel Riley?,Claire Swinarski,,https://harpercollins.com/products/what-happened-to-rachel-riley-claire-swinarski,Middle Grade Readers
9781835409909_a3b5a9c5-28a2-40b1-8d08-c2b33987a43c.jpg,Complete Book of the Human Body,"Anna Claybourne, Various",,https://harpercollins.com/products/complete-book-of-the-human-body-anna-claybourne,Middle Grade Readers
9780063324961_1d0c0185-e355-4a93-83fd-ae885e713020.jpg,Weirdly Walter,Julia Walton,,https://harpercollins.com/products/weirdly-walter-julia-walton,Middle Grade Readers
9780063283404.jpg,Noodle & Bao,Shaina Lu,,https://harpercollins.com/products/noodle-bao-shaina-lu,Middle Grade Readers
9780063254107.jpg,The Ghostwing's Lie,Rebecca Mix,,https://harpercollins.com/products/the-ghostwings-lie-rebecca-mix,Middle Grade Readers
9780063050549_ff594bea-0b5e-4b9e-b510-31d653a3d16d.jpg,Warriors Super Edition: Riverstar's Home,Erin Hunter,Warriors Super Edition,https://harpercollins.com/products/warriors-super-edition-riverstars-home-erin-hunter,Middle Grade Readers
9780063276819.jpg,Lola Reyes Is So Not Worried,Cindy L. Rodriguez,,https://harpercollins.com/products/lola-reyes-is-so-not-worried-cindy-l-rodriguez,Middle Grade Readers
9780062899637.jpg,Conjure Island,Eden Royce,,https://harpercollins.com/products/conjure-island-eden-royce,Middle Grade Readers
9781335006974.jpg,Accidental Demons,Clare Edge,,https://harpercollins.com/products/accidental-demons-clare-edge,Middle Grade Readers
9780063251755.jpg,A Place to Shine,Marie Arnold,,https://harpercollins.com/products/a-place-to-shine-marie-arnold,Middle Grade Readers
9780063254060.jpg,The Mossheart's Promise,Rebecca Mix,,https://harpercollins.com/products/the-mosshearts-promise-rebecca-mix,Middle Grade Readers
9780547745558_9f4a2aaa-5fc8-4ea1-8114-442eb4407707.jpg,Iris and Walter,"Elissa Haden Guest, Christine Davenier",,https://harpercollins.com/products/iris-and-walter-elissa-haden-guest,Beginning Readers
9780062961969.jpg,Amelia Bedelia Lost and Found,"Herman Parish, Lynne Avril",,https://harpercollins.com/products/amelia-bedelia-lost-and-found-herman-parish,Beginning Readers
9780062912541_b62eaea5-6a9c-4c38-9e6c-91167d6ad139.jpg,Clark the Shark Gets a Pet,"Bruce Hale, Guy Francis",,https://harpercollins.com/products/clark-the-shark-gets-a-pet-bruce-hale,Beginning Readers
9780061733017.jpg,Mia and the Too Big Tutu,"Robin Farley, Olga Ivanov, Aleksey Ivanov",,https://harpercollins.com/products/mia-and-the-too-big-tutu-robin-farley,Beginning Readers
9781443457330_43e72e4b-9590-436e-9143-dad541a74056.jpg,I Can Read Hockey Stories: Hayley's Journey,"Sarah Howden, Nick Craine",I Can Read Hockey Stories,https://harpercollins.com/products/i-can-read-hockey-stories-hayleys-journey-sarah-howden,Beginning Readers
9780062843920_15afc064-84f3-4a6a-a1d2-c6b76795a94f.jpg,Disney Junior Fancy Nancy: Operation Fix Marabelle,"Nancy Parent, Disney Storybook Art Team",Disney Junior Fancy Nancy,https://harpercollins.com/products/disney-junior-fancy-nancy-operation-fix-marabelle-nancy-parent,Beginning Readers
9780062654717.jpg,The Berenstain Bears’ Big Track Meet,Mike Berenstain,,https://harpercollins.com/products/the-berenstain-bears-big-track-meet-mike-berenstain,Beginning Readers
9780062281555_23bf8016-6558-4cf4-b077-89ac1b6bf08c.jpg,Danny and the Dinosaur: Too Tall,Syd Hoff,Danny and the Dinosaur,https://harpercollins.com/products/danny-and-the-dinosaur-too-tall-syd-hoff,Beginning Readers
9780062090171_16057f30-4455-4040-8ab7-f4a307244cfb.jpg,Splat the Cat: The Rain Is a Pain,Rob Scotton,Splat the Cat,https://harpercollins.com/products/splat-the-cat-the-rain-is-a-pain-rob-scotton,Beginning Readers
9780062984883_940df42e-730e-485e-9cb1-83a840c7ac74.jpg,Amelia Bedelia's First Valentine: Special Gift Edition,"Herman Parish, Lynne Avril",Amelia Bedelia's First Valentine,https://harpercollins.com/products/amelia-bedelias-first-valentine-special-gift-edition-herman-parish,Beginning Readers
9780152021740_b30b9fb6-f3cd-4edf-b6fd-844d3e6fd3e6.jpg,Counting Cows,Woody Jackson,,https://harpercollins.com/products/counting-cows-woody-jackson,Beginning Readers
9780062313324.jpg,Frog and Toad and Friends Box Set,"Various, Jeff Brown, John Grogan",,https://harpercollins.com/products/frog-and-toad-and-friends-box-set-variousjeff-brownjohn-grogancatherine-hapkarussell-hobankatharine-kenaharnold-lobelpeggy-parish,Beginning Readers
9780062366634.jpg,Otter: Let's Go Swimming!,Sam Garton,Otter,https://harpercollins.com/products/otter-lets-go-swimming-sam-garton,Beginning Readers
9780064441988.jpg,The Long Way Westward,Joan Sandin,,https://harpercollins.com/products/the-long-way-westward-joan-sandin,Beginning Readers
9780064443104_46741b0d-04a2-42a2-a2ac-c3730f6547f6.jpg,Bizcocho,"Alyssa Satin Capucilli, Pat Schories",,https://harpercollins.com/products/bizcocho-alyssa-satin-capucilli,Beginning Readers
9780062991201.jpg,Otter: Best Cake Ever,Sam Garton,Otter,https://harpercollins.com/products/otter-best-cake-ever-sam-garton,Beginning Readers
9780547238302_0c43ab5f-b55f-4967-95ba-846ca842cccf.jpg,Jorge El Curioso Y La Pinata / Curious George Pinata Party Bilingual,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-y-la-pinata-curious-george-pinata-party-bilingual-h-a-rey,Beginning Readers
9780547238302_0c43ab5f-b55f-4967-95ba-846ca842cccf.jpg,Jorge El Curioso Y La Pinata / Curious George Pinata Party Bilingual,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-y-la-pinata-curious-george-pinata-party-bilingual-h-a-rey,Picture Books
9780547515007_7e06b010-448a-406d-a8e3-70535689d51b.jpg,Jorge el curioso en el partido de béisbol/Curious George at the Baseball Game,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-en-el-partido-de-beisbolcurious-george-at-the-baseball-game-h-a-rey,Picture Books
9780060287610_cba3a7d8-97c7-4f2c-af04-626794132f34.jpg,I'm Gonna Like Me,"Jamie Lee Curtis, Laura Cornell",,https://harpercollins.com/products/im-gonna-like-me-jamie-lee-curtisjamie-lee-curtis,Picture Books
9780062976222_5644b4e0-3247-44d7-9dce-26129685abc7.jpg,"Boogie Boogie, Y'all",C. G. Esperanza,,https://harpercollins.com/products/boogie-boogie-yall-c-g-esperanza,Picture Books
9780064434027_126ce417-6eed-4aab-8122-8f985ea1a91d.jpg,Harold y el lápiz color morado,Crockett Johnson,,https://harpercollins.com/products/harold-y-el-lapiz-color-morado-crockett-johnsoncrockett-johnson,Board Books
9780064434027_126ce417-6eed-4aab-8122-8f985ea1a91d.jpg,Harold y el lápiz color morado,Crockett Johnson,,https://harpercollins.com/products/harold-y-el-lapiz-color-morado-crockett-johnsoncrockett-johnson,Picture Books
9780064431835_c628f70a-bf51-4f4f-9f40-2a3c17506340.jpg,The Little Old Lady Who Was Not Afraid of Anything,Linda Williams,,https://harpercollins.com/products/the-little-old-lady-who-was-not-afraid-of-anything-linda-williamslinda-williamslinda-williams,Picture Books
9780064431835_c628f70a-bf51-4f4f-9f40-2a3c17506340.jpg,The Little Old Lady Who Was Not Afraid of Anything,Linda Williams,,https://harpercollins.com/products/the-little-old-lady-who-was-not-afraid-of-anything-linda-williamslinda-williamslinda-williams,Picture Books
9780062457080_5824cae8-803d-400e-bee6-12dc51ec5581.jpg,Freight Train/Tren de carga Board Book,Donald Crews,,https://harpercollins.com/products/freight-traintren-de-carga-board-book-donald-crews,Board Books
9780062457080_5824cae8-803d-400e-bee6-12dc51ec5581.jpg,Freight Train/Tren de carga Board Book,Donald Crews,,https://harpercollins.com/products/freight-traintren-de-carga-board-book-donald-crews,Picture Books
9780201091472_2981eeb5-ef19-4ae0-a441-f31eb4851a7b.jpg,Caps for Sale,Esphyr Slobodkina,,https://harpercollins.com/products/caps-for-sale-esphyr-slobodkinaesphyr-slobodkinaesphyr-slobodkinaesphyr-slobodkina,Board Books
9780201091472_2981eeb5-ef19-4ae0-a441-f31eb4851a7b.jpg,Caps for Sale,Esphyr Slobodkina,,https://harpercollins.com/products/caps-for-sale-esphyr-slobodkinaesphyr-slobodkinaesphyr-slobodkinaesphyr-slobodkina,Board Books
9780201091472_2981eeb5-ef19-4ae0-a441-f31eb4851a7b.jpg,Caps for Sale,Esphyr Slobodkina,,https://harpercollins.com/products/caps-for-sale-esphyr-slobodkinaesphyr-slobodkinaesphyr-slobodkinaesphyr-slobodkina,Picture Books
9780060080952_81d7d789-0760-45e5-a265-eda12fcdb867.jpg,It's Hard to Be Five,"Jamie Lee Curtis, Laura Cornell",,https://harpercollins.com/products/its-hard-to-be-five-jamie-lee-curtisjamie-lee-curtis,Picture Books
9780060081607_07f00fbf-9945-4d51-8eef-ef3e94a515a4.jpg,The Night Before Christmas,Clement C. Moore,,https://harpercollins.com/products/the-night-before-christmas-clement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-moore,Board Books
9780060081607_07f00fbf-9945-4d51-8eef-ef3e94a515a4.jpg,The Night Before Christmas,Clement C. Moore,,https://harpercollins.com/products/the-night-before-christmas-clement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-moore,Board Books
9780060081607_07f00fbf-9945-4d51-8eef-ef3e94a515a4.jpg,The Night Before Christmas,Clement C. Moore,,https://harpercollins.com/products/the-night-before-christmas-clement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-moore,Picture Books
9780060081607_07f00fbf-9945-4d51-8eef-ef3e94a515a4.jpg,The Night Before Christmas,Clement C. Moore,,https://harpercollins.com/products/the-night-before-christmas-clement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-mooreclement-c-moore,Picture Books
9780547865751_daa4e706-f7c7-4686-bbbf-69fb699878d5.jpg,Jorge el curioso va a una fiesta de disfraces/Curious George Goes Costume Party,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-va-a-una-fiesta-de-disfracescurious-george-goes-costume-party-h-a-rey,Picture Books
9780060261979_439f95fc-b9d2-4367-b82e-b8cbd85dba26.jpg,Biscuit,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-alyssa-satin-capucillialyssa-satin-capucilli,Picture Books
9780060261979_439f95fc-b9d2-4367-b82e-b8cbd85dba26.jpg,Biscuit,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-alyssa-satin-capucillialyssa-satin-capucilli,Beginning Readers
9780060261979_439f95fc-b9d2-4367-b82e-b8cbd85dba26.jpg,Biscuit,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-alyssa-satin-capucillialyssa-satin-capucilli,Beginning Readers
9780060261979_439f95fc-b9d2-4367-b82e-b8cbd85dba26.jpg,Biscuit,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-alyssa-satin-capucillialyssa-satin-capucilli,Picture Books
9780060261979_439f95fc-b9d2-4367-b82e-b8cbd85dba26.jpg,Biscuit,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-alyssa-satin-capucillialyssa-satin-capucilli,Beginning Readers
